Short name	Accession	TaxId	Name	Path	Assembly file	GFF file	lineage
Blugra3_16	Blugra3_16	62690	Blumeria graminis f. sp. tritici 96224 v3.16	ASCOMYCOTA/PEZIZOMYCOTINA/LEOTIOMYCETES/Blugra3_16	Blugra3_16_AssemblyScaffolds.fasta.gz	Blugra3_16_GeneCatalog_20200602.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,sordariomyceta,leotiomycetes,erysiphales,erysiphaceae,blumeria,blumeria graminis,blumeria graminis f. sp. tritici"
Veneff1	Veneff1	50376	Venturia effusa	ASCOMYCOTA/PEZIZOMYCOTINA/DOTHIDEOMYCETES/Veneff1	Veneff1_AssemblyScaffolds.fasta.gz	Veneff1_ExternalModels_genes_20200529.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,dothideomyceta,dothideomycetes,pleosporomycetidae,venturiales,venturiaceae,venturia,venturia effusa"
Claaq1	Claaq1	253306	Clavariopsis aquatica WDA-00-1	ASCOMYCOTA/PEZIZOMYCOTINA/DOTHIDEOMYCETES/Claaq1	Claaq1_AssemblyScaffolds.fasta.gz	Claaq1_ExternalModels_genes_20200530.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,dothideomyceta,dothideomycetes,pleosporomycetidae,pleosporales,pleosporales incertae sedis,clavariopsis,clavariopsis aquatica"
Morbru1	Morbru1	1174671	Morchella brunnea Mel-22 v1.0	ASCOMYCOTA/PEZIZOMYCOTINA/PEZIZOMYCETES/Morbru1	Morbru1_AssemblyScaffolds.fasta.gz	Morbru1_primary_alleles_20200226.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,pezizomycetes,pezizales,morchellaceae,morchella,morchella sect. distantes,morchella brunnea"
Suipunc1	Suipunc1	48581	Suillus punctipes FC325 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Suipunc1	Suipunc1_AssemblyScaffolds.fasta.gz	Suipunc1_GeneCatalog_20200428.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetidae,boletales,suillineae,suillaceae,suillus,suillus punctipes"
Suipun1	Suipun1	48582	Suillus pungens FC27 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Suipun1	Suipun1_AssemblyScaffolds.fasta.gz	Suipun1_GeneCatalog_20200424.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetidae,boletales,suillineae,suillaceae,suillus,suillus pungens"
Mordis1	Mordis1	1810716	Morchella disparilis PhC 293 v1.0	ASCOMYCOTA/PEZIZOMYCOTINA/PEZIZOMYCETES/Mordis1	Mordis1_AssemblyScaffolds.fasta.gz	Mordis1_GeneCatalog_20200204.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,pezizomycetes,pezizales,morchellaceae,morchella,morchella disparilis"
Gyrinf1	Gyrinf1	273506	Gyromitra infula GyrinfSpk-SM18 v1.0	ASCOMYCOTA/PEZIZOMYCOTINA/PEZIZOMYCETES/Gyrinf1	Gyrinf1_AssemblyScaffolds.fasta.gz	Gyrinf1_GeneCatalog_20200207.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,pezizomycetes,pezizales,discinaceae,gyromitra,gyromitra infula"
Antcit1	Antcit1	2447956	Antrodiella citrinella FBCC 969 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Antcit1	Antcit1_AssemblyScaffolds.fasta.gz	Antcit1_primary_alleles_20200331.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetes incertae sedis,polyporales,steccherinaceae,antrodiella,antrodiella citrinella"
Sisser1	Sisser1	154758	Sistotrema sernanderi OMC 1753 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Sisser1	Sisser1_AssemblyScaffolds.fasta.gz	Sisser1_primary_alleles_20200220.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetes incertae sedis,corticiales,corticiaceae,sistotrema,sistotrema sernanderi"
Sismus1	Sismus1	154757	Sistotrema muscicola OMC 1658 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Sismus1	Sismus1_AssemblyScaffolds.fasta.gz	Sismus1_primary_alleles_20200330.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetes incertae sedis,corticiales,corticiaceae,sistotrema,sistotrema muscicola"
Intcon1_1	Intcon1_1	2789333	Intextomyces contiguus OMC1699 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Intcon1_1	Intcon1_1_AssemblyScaffolds.fasta.gz	Intcon1_1_primary_alleles_20200517.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetes incertae sedis,intextomyces,intextomyces contiguus"
Phevit1	Phevit1	139386	Phellinus viticola PhevitSig-SM15 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Phevit1	Phevit1_AssemblyScaffolds.fasta.gz	Phevit1_primary_alleles_20200521.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetes incertae sedis,hymenochaetales,hymenochaetaceae,fuscoporia,fuscoporia viticola"
Mycpur1	Mycpur1	153505	Mycena pura 9144 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Mycpur1	Mycpur1_AssemblyScaffolds.fasta.gz	Mycpur1_GeneCatalog_20190304.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetidae,agaricales,mycenaceae,mycena,mycena pura"
Morkaki1	Morkaki1	2715921	Morchella kakiicolor PhC 280 v3.0	ASCOMYCOTA/PEZIZOMYCOTINA/PEZIZOMYCETES/Morkaki1	Morkaki1_AssemblyScaffolds.fasta.gz	Morkaki1_primary_alleles_20200511.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,pezizomycetes,pezizales,morchellaceae,morchella,morchella kakiicolor"
Mycvul1	Mycvul1	1033282	Mycena vulgaris CBHHK164 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Mycvul1	Mycvul1_AssemblyScaffolds.fasta.gz	Mycvul1_primary_alleles_20180504.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetidae,agaricales,mycenaceae,mycena,mycena vulgaris"
Morpul1	Morpul1	1579549	Morchella pulchella Mel-31 v1.0	ASCOMYCOTA/PEZIZOMYCOTINA/PEZIZOMYCETES/Morpul1	Morpul1_AssemblyScaffolds.fasta.gz	Morpul1_GeneCatalog_20200203.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,pezizomycetes,pezizales,morchellaceae,morchella,morchella sect. distantes,morchella pulchella"
Myclep1	Myclep1	230808	Mycena leptocephala CBHHK5/15 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Myclep1	Myclep1_AssemblyScaffolds.fasta.gz	Myclep1_primary_alleles_20180625.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetidae,agaricales,mycenaceae,mycena,mycena leptocephala"
Morfluv1	Morfluv1	1611433	Morchella fluvialis PhC 265 v3.0	ASCOMYCOTA/PEZIZOMYCOTINA/PEZIZOMYCETES/Morfluv1	Morfluv1_AssemblyScaffolds.fasta.gz	Morfluv1_primary_alleles_20200513.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,pezizomycetes,pezizales,morchellaceae,morchella,morchella fluvialis"
Mycpol1	Mycpol1	230801	Mycena polygramma CBHHK137 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Mycpol1	Mycpol1_AssemblyScaffolds.fasta.gz	Mycpol1_GeneCatalog_20180505.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetidae,agaricales,mycenaceae,mycena,mycena polygramma"
Mycgale1	Mycgale1	71905	Mycena galericulata CBHHK162m v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Mycgale1	Mycgale1_AssemblyScaffolds.fasta.gz	Mycgale1_GeneCatalog_20180506.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetidae,agaricales,mycenaceae,mycena,mycena galericulata"
Mycmet1	Mycmet1	1033252	Mycena metata CBHHK182m v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Mycmet1	Mycmet1_AssemblyScaffolds.fasta.gz	Mycmet1_GeneCatalog_20180505.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetidae,agaricales,mycenaceae,mycena,mycena metata"
Morsem1	Morsem1	62758	Morchella semilibera PhC 218 v1.0	ASCOMYCOTA/PEZIZOMYCOTINA/PEZIZOMYCETES/Morsem1	Morsem1_AssemblyScaffolds.fasta.gz	Morsem1_primary_alleles_20200226.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,pezizomycetes,pezizales,morchellaceae,morchella,morchella sect. distantes,morchella semilibera"
Mycmac1	Mycmac1	230809	Mycena maculata CBHHK188m v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Mycmac1	Mycmac1_AssemblyScaffolds.fasta.gz	Mycmac1_GeneCatalog_20180503.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetidae,agaricales,mycenaceae,mycena,mycena maculata"
Mordim1	Mordim1	1174667	Morchella diminutiva Mes-2 v1.0	ASCOMYCOTA/PEZIZOMYCOTINA/PEZIZOMYCETES/Mordim1	Mordim1_AssemblyScaffolds.fasta.gz	Mordim1_GeneCatalog_20200116.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,pezizomycetes,pezizales,morchellaceae,morchella,morchella sect. morchella,morchella diminutiva"
Phlfa1	Phlfa1	5224	Phleogena faginea OMC 1709 v1.0	DIKARYA/BASIDIOMYCOTA/PUCCINIOMYCOTINA/Phlfa1	Phlfa1_AssemblyScaffolds.fasta.gz	Phlfa1_GeneCatalog_20200310.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,pucciniomycotina,atractiellomycetes,atractiellales,phleogenaceae,phleogena,phleogena faginea"
LacbiD101_1	LacbiD101_1	983311	Laccaria bicolor D101 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/LacbiD101_1	LacbiD101_1_AssemblyScaffolds.fasta.gz	LacbiD101_1.filtered_proteins.FilteredModels1.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetidae,agaricales,tricholomataceae,laccaria,laccaria bicolor,laccaria bicolor d101"
Morpra1	Morpra1	1174674	Morchella prava Mes-7 v1.0	ASCOMYCOTA/PEZIZOMYCOTINA/PEZIZOMYCETES/Morpra1	Morpra1_AssemblyScaffolds.fasta.gz	Morpra1_GeneCatalog_20200203.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,pezizomycetes,pezizales,morchellaceae,morchella,morchella sect. morchella,morchella prava"
Pismi2	Pismi2	178872	Pisolithus microcarpus 441 v2.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Pismi2	Pismi2_AssemblyScaffolds.fasta.gz	Pismi2_primary_alleles_20200523.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetidae,boletales,sclerodermatineae,pisolithaceae,pisolithus,pisolithus microcarpus"
Pisti2	Pisti2	37468	Pisolithus tinctorius Marx 270 v2.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Pisti2	Pisti2_AssemblyScaffolds.fasta.gz	Pisti2_primary_alleles_20200523.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetidae,boletales,sclerodermatineae,pisolithaceae,pisolithus,pisolithus tinctorius"
Mycoli1	Mycoli1	230810	Mycena olivaceomarginata CBHHK47/15 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Mycoli1	Mycoli1_AssemblyScaffolds.fasta.gz	Mycoli1_GeneCatalog_20171218.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetidae,agaricales,mycenaceae,mycena,mycena olivaceomarginata"
Neolan1	Neolan1	2767002	Neocallimastix lanati v1.0	no_rank/CHYTRIDIOMYCOTA/no_rank/no_rank/Neolan1	Neolan1_AssemblyScaffolds.fasta.gz	Neolan1_GeneCatalog_20200610.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,fungi incertae sedis,chytridiomycota,chytridiomycota incertae sedis,neocallimastigomycetes,neocallimastigales,neocallimastigaceae,neocallimastix,unclassified neocallimastix,neocallimastix sp. jgi-2020a"
Lerce1	Lerce1	935580	Leratiomyces ceres mycota028 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Lerce1	Lerce1_AssemblyScaffolds.fasta.gz	Lerce1_GeneCatalog_20200603.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetidae,agaricales,strophariaceae,leratiomyces,leratiomyces ceres"
Lerer1	Lerer1	1608644	Leratiomyces erythrocephalus mycota031 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Lerer1	Lerer1_AssemblyScaffolds.fasta.gz	Lerer1_GeneCatalog_20200603.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetidae,agaricales,strophariaceae,leratiomyces,leratiomyces erythrocephalus"
Pilbys1	Pilbys1	146056	Piloderma byssinum 4S31 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Pilbys1	Pilbys1_AssemblyScaffolds.fasta.gz	Pilbys1_primary_alleles_20200610.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetidae,atheliales,atheliaceae,piloderma,piloderma byssinum"
Pilsph1	Pilsph1	515974	Piloderma sphaerosporum 354 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Pilsph1	Pilsph1_AssemblyScaffolds.fasta.gz	Pilsph1_GeneCatalog_20200602.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetidae,atheliales,atheliaceae,piloderma,piloderma sphaerosporum"
Tripop1	Tripop1	116051	Tricholoma populinum 2016PMI031 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Tripop1	Tripop1_AssemblyScaffolds.fasta.gz	Tripop1_primary_alleles_20200607.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetidae,agaricales,tricholomataceae,tricholoma,tricholoma populinum"
Armnov1	Armnov1	153914	Armillaria novae-zelandiae 2840 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Armnov1	Armnov1_AssemblyScaffolds.fasta.gz	Armnov1_primary_alleles_20200623.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetidae,agaricales,physalacriaceae,armillaria,armillaria novae-zelandiae"
Armfum1	Armfum1	153910	Armillaria fumosa CBS 122221 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Armfum1	Armfum1_AssemblyScaffolds.fasta.gz	Armfum1_GeneCatalog_20200406.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetidae,agaricales,physalacriaceae,armillaria,armillaria fumosa"
Tulinq1	Tulinq1	2600232	Tulasnella inquilina UAMH 7632 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Tulinq1	Tulinq1_AssemblyScaffolds.fasta.gz	Tulinq1_primary_alleles_20200129.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetes incertae sedis,cantharellales,tulasnellaceae,unclassified tulasnellaceae,tulasnella sp. jgi-2019a"
Tulsp425_1	Tulsp425_1	2600229	Tulasnella sp. 425 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Tulsp425_1	Tulsp425_1_AssemblyScaffolds.fasta.gz	Tulsp425_1_primary_alleles_20200128.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetes incertae sedis,cantharellales,tulasnellaceae,tulasnella,unclassified tulasnella,tulasnella sp. 425"
Dallocu1	Dallocu1	1358886	Daldinia loculatoides CBS 113279 v1.0	ASCOMYCOTA/PEZIZOMYCOTINA/SORDARIOMYCETES/Dallocu1	Dallocu1_AssemblyScaffolds.fasta.gz	Dallocu1_GeneCatalog_20200519.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,sordariomyceta,sordariomycetes,xylariomycetidae,xylariales,hypoxylaceae,daldinia,daldinia loculatoides"
XyFL0821_1	XyFL0821_1	2789221	Xylariaceae sp. FL0821 v1.0	ASCOMYCOTA/PEZIZOMYCOTINA/SORDARIOMYCETES/XyFL0821_1	XyFL0821_1_AssemblyScaffolds.fasta.gz	XyFL0821_1_GeneCatalog_20200527.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,sordariomyceta,sordariomycetes,xylariomycetidae,xylariales,xylariaceae,unclassified xylariaceae,xylariaceae sp. fl0821"
Hyppol1	Hyppol1	326676	Hypoxylon polyporus FL1289 v1.0	ASCOMYCOTA/PEZIZOMYCOTINA/SORDARIOMYCETES/Hyppol1	Hyppol1_AssemblyScaffolds.fasta.gz	Hyppol1_GeneCatalog_20200515.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,sordariomyceta,sordariomycetes,xylariomycetidae,xylariales,hypoxylaceae,hypoxylon,hypoxylon polyporus"
Podjug1	Podjug1	323548	Podosordaria jugoyasan CBS 670.77 v1.0	ASCOMYCOTA/PEZIZOMYCOTINA/SORDARIOMYCETES/Podjug1	Podjug1_AssemblyScaffolds.fasta.gz	Podjug1_GeneCatalog_20200415.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,sordariomyceta,sordariomycetes,xylariomycetidae,xylariales,xylariaceae,podosordaria,podosordaria jugoyasan"
AnFL0455	AnFL0455	2789220	Annulohypoxylon sp. FL0455 v1.0	ASCOMYCOTA/PEZIZOMYCOTINA/SORDARIOMYCETES/AnFL0455	AnFL0455_AssemblyScaffolds.fasta.gz	AnFL0455_GeneCatalog_20200413.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,sordariomyceta,sordariomycetes,xylariomycetidae,xylariales,hypoxylaceae,annulohypoxylon,unclassified annulohypoxylon,annulohypoxylon sp. fl0455"
Fox26365_1	Fox26365_1	5507	Fusarium oxysporum NRRL 26365	ASCOMYCOTA/PEZIZOMYCOTINA/SORDARIOMYCETES/Fox26365_1	Fox26365_1_AssemblyScaffolds.fasta.gz	Fox26365_1_GeneCatalog_20200312.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,sordariomyceta,sordariomycetes,hypocreomycetidae,hypocreales,nectriaceae,fusarium,fusarium oxysporum species complex,fusarium oxysporum"
FoxPHW726_1	FoxPHW726_1	96317	Fusarium oxysporum f. sp. matthiolae PHW726	ASCOMYCOTA/PEZIZOMYCOTINA/SORDARIOMYCETES/FoxPHW726_1	FoxPHW726_1_AssemblyScaffolds.fasta.gz	FoxPHW726_1_GeneCatalog_20200307.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,sordariomyceta,sordariomycetes,hypocreomycetidae,hypocreales,nectriaceae,fusarium,fusarium oxysporum species complex,fusarium oxysporum,fusarium oxysporum f. sp. matthiolae"
Nagvi1	Nagvi1	89929	Naganishia vishniacii ANT03-052 v1.1	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/TREMELLOMYCETES/Nagvi1	Nagvi1_AssemblyScaffolds.fasta.gz	Nagvi1_GeneCatalog_20200411.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,tremellomycetes,filobasidiales,filobasidiaceae,naganishia,naganishia vishniacii"
Tubin1_1	Tubin1_1	55307	Tuber indicum v1.0	ASCOMYCOTA/PEZIZOMYCOTINA/PEZIZOMYCETES/Tubin1_1	Tubin1_1_AssemblyScaffolds.fasta.gz	Tubin1_1_GeneCatalog_20190713.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,pezizomycetes,pezizales,tuberaceae,tuber,tuber indicum"
IsorIO21_1	IsorIO21_1	4919	Issatchenkia orientalis IO21 v1.0	ASCOMYCOTA/SACCHAROMYCOTINA/IsorIO21_1	IsorIO21_1_AssemblyScaffolds.fasta.gz	IsorIO21_1_GeneCatalog_20200612.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,saccharomycotina,saccharomycetes,saccharomycetales,pichiaceae,pichia"
XandeCB38_1	XandeCB38_1	264483	Xanthophyllomyces dendrorhous CBS 6938 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/TREMELLOMYCETES/XandeCB38_1	XandeCB38_1_AssemblyScaffolds.fasta.gz	XandeCB38_1_GeneCatalog_20200614.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,tremellomycetes,cystofilobasidiales,mrakiaceae,phaffia,phaffia rhodozyma"
XandeAX4_1	XandeAX4_1	264483	Xanthophyllomyces dendrorhous UBV-AX4 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/TREMELLOMYCETES/XandeAX4_1	XandeAX4_1_AssemblyScaffolds.fasta.gz	XandeAX4_1_GeneCatalog_20200613.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,tremellomycetes,cystofilobasidiales,mrakiaceae,phaffia,phaffia rhodozyma"
Tubbr1_1	Tubbr1_1	60458	Tuber brumale v1.0	ASCOMYCOTA/PEZIZOMYCOTINA/PEZIZOMYCETES/Tubbr1_1	Tubbr1_1_AssemblyScaffolds.fasta.gz	Tubbr1_1_GeneCatalog_20190716.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,pezizomycetes,pezizales,tuberaceae,tuber,tuber brumale"
Pcit141352	Pcit141352	55181	Phyllosticta citricarpa CBS 141352 v1.0	ASCOMYCOTA/PEZIZOMYCOTINA/DOTHIDEOMYCETES/Pcit141352	Pcit141352_AssemblyScaffolds.fasta.gz	Pcit141352_GeneCatalog_20200614.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,dothideomyceta,dothideomycetes,dothideomycetes incertae sedis,botryosphaeriales,phyllostictaceae,phyllosticta,phyllosticta citricarpa"
Pcitr2	Pcitr2	595635	Phyllosticta citriasiana CBS 120426 v2.0	ASCOMYCOTA/PEZIZOMYCOTINA/DOTHIDEOMYCETES/Pcitr2	Pcitr2_AssemblyScaffolds.fasta.gz	Pcitr2_GeneCatalog_20200618.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,dothideomyceta,dothideomycetes,dothideomycetes incertae sedis,botryosphaeriales,phyllostictaceae,phyllosticta,phyllosticta citriasiana"
Pcit122482	Pcit122482	55181	Phyllosticta citricarpa CBS 122482 v1.0	ASCOMYCOTA/PEZIZOMYCOTINA/DOTHIDEOMYCETES/Pcit122482	Pcit122482_AssemblyScaffolds.fasta.gz	Pcit122482_GeneCatalog_20200613.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,dothideomyceta,dothideomycetes,dothideomycetes incertae sedis,botryosphaeriales,phyllostictaceae,phyllosticta,phyllosticta citricarpa"
Phycapi2	Phycapi2	121624	Phyllosticta capitalensis CBS 173.77 v2.0	ASCOMYCOTA/PEZIZOMYCOTINA/DOTHIDEOMYCETES/Phycapi2	Phycapi2_AssemblyScaffolds.fasta.gz	Phycapi2_GeneCatalog_20200621.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,dothideomyceta,dothideomycetes,dothideomycetes incertae sedis,botryosphaeriales,phyllostictaceae,phyllosticta,phyllosticta capitalensis"
